time_stamp, total_power, temps_avg,
1646083234.8533623,8.809,61.75,
1646083235.0538697,8.809,62.0,
1646083235.2544172,8.809,61.75,
1646083235.4550772,8.809,62.0,
1646083235.6556263,8.809,62.5,
1646083235.8560784,8.809,61.75,
1646083236.0563796,8.809,62.5,
1646083236.2566788,8.809,61.75,
1646083236.4570982,8.809,62.25,
1646083236.657632,8.809,61.75,
1646083236.8581622,8.809,61.25,
1646083237.0587358,8.947,62.25,
1646083237.259249,8.947,61.0,
1646083237.4597018,8.947,61.0,
1646083237.6600146,8.947,62.25,
1646083237.8604207,8.947,62.0,
1646083238.0609567,8.947,62.0,
1646083238.2614627,8.947,62.0,
1646083238.4619987,8.947,62.5,
1646083238.6625197,8.947,62.25,
1646083238.8630545,8.947,62.25,
1646083239.0635722,8.947,62.25,
1646083239.264096,8.947,61.5,
1646083239.4646118,8.947,62.0,
1646083239.6651313,8.947,62.0,
1646083239.86565,8.947,62.25,
1646083240.066166,8.947,61.75,
1646083240.266786,8.947,62.25,
1646083240.4674582,8.947,62.75,
1646083240.6679761,8.947,61.25,
1646083240.8685327,8.947,62.25,
1646083241.068992,8.947,61.25,
1646083241.2693346,8.947,60.5,
1646083241.4696558,8.947,62.0,
1646083241.6699984,8.947,62.0,
1646083241.8704305,8.496,62.25,
1646083242.0709622,8.496,62.0,
1646083242.2715025,8.496,62.5,
1646083242.4720159,8.496,62.25,
1646083242.6725347,8.496,61.75,
1646083242.8730586,8.496,61.75,
1646083243.0735958,9.138,62.0,
1646083243.2741086,9.138,61.75,
1646083243.4747603,9.138,62.25,
1646083243.6752884,9.138,61.0,
1646083243.875829,8.702,62.25,
1646083244.0763633,8.702,62.25,
1646083244.2768772,8.702,61.25,
1646083244.4774218,8.702,62.0,
1646083244.6779585,8.702,62.0,
1646083244.8784583,8.767,62.25,
1646083245.078988,8.767,62.5,
1646083245.2795012,8.767,61.75,
1646083245.4800205,8.767,62.25,
1646083245.6805515,8.767,62.25,
1646083245.8810737,8.702,61.75,
1646083246.0815854,8.702,62.25,
1646083246.2820997,8.702,62.25,
1646083246.4828076,8.702,62.25,
1646083246.6836665,8.702,61.5,
1646083246.8841822,8.702,61.0,
1646083247.0847013,8.775,61.5,
1646083247.2852113,8.775,62.25,
1646083247.4857392,8.775,61.0,
1646083247.686228,8.775,62.25,
1646083247.886736,8.775,61.75,
1646083248.0872715,8.775,62.0,
1646083248.2877948,8.775,62.75,
1646083248.4883242,8.775,62.25,
1646083248.688843,8.775,62.5,
1646083248.8893623,8.775,62.5,
1646083249.0898845,8.775,62.0,
1646083249.2904294,8.775,62.25,
1646083249.4909382,8.775,62.5,
1646083249.69159,8.775,62.25,
1646083249.892115,8.775,62.25,
1646083250.0926762,8.775,62.25,
1646083250.2931845,8.775,62.5,
1646083250.4936957,8.775,61.5,
1646083250.6942174,8.775,61.75,
1646083250.894748,8.775,62.5,
1646083251.0952668,8.775,61.5,
1646083251.295899,8.775,62.0,
1646083251.4964252,8.775,61.5,
1646083251.6969547,8.775,62.25,
1646083251.897485,8.695,61.0,
1646083252.0980272,8.695,62.0,
1646083252.2984772,8.695,62.25,
1646083252.498669,8.695,62.0,
1646083252.6991017,8.695,62.25,
1646083252.8996413,8.695,62.75,
1646083253.1001692,8.695,61.75,
1646083253.3006945,8.695,62.25,
1646083253.5012114,8.695,62.0,
1646083253.7017403,9.042,62.25,
1646083253.902272,9.042,62.25,
1646083254.1027963,9.042,62.0,
1646083254.3033261,9.042,62.0,
1646083254.5038521,9.042,61.75,
1646083254.7043643,9.042,62.25,
1646083254.9049053,8.599,61.25,
1646083255.105414,8.599,62.0,
1646083255.30595,8.599,62.25,
