time_stamp, total_power, cpu_temp,
1646070446.4833543,5.63,49.926,
1646070446.6837006,5.63,49.926,
1646070446.8839917,5.63,49.388,
1646070447.084301,5.63,49.388,
1646070447.2846146,5.63,49.388,
1646070447.4849265,5.672,49.388,
1646070447.6852467,5.672,49.388,
1646070447.8855426,5.672,49.388,
1646070448.0858665,5.672,49.388,
1646070448.2861555,5.672,49.388,
1646070448.4864562,5.557,49.388,
1646070448.6867483,5.557,49.388,
1646070448.8870347,5.557,49.388,
1646070449.087361,5.557,49.388,
1646070449.287665,5.557,49.388,
1646070449.4879968,6.054,49.388,
1646070449.6883008,6.054,49.388,
1646070449.888607,6.054,49.388,
1646070450.0889173,6.054,48.85,
1646070450.2892087,6.054,49.388,
1646070450.489533,5.691,49.388,
1646070450.6898282,5.691,49.388,
1646070450.8901136,5.691,49.926,
1646070451.0904164,5.691,49.388,
1646070451.2907026,5.691,49.388,
1646070451.491034,5.683,49.388,
1646070451.6913466,5.683,49.388,
1646070451.891631,5.683,49.388,
1646070452.0919392,5.683,49.388,
1646070452.292255,5.683,49.388,
1646070452.492566,5.996,49.388,
1646070452.6928492,5.996,49.388,
1646070452.8931704,5.996,49.388,
1646070453.0935023,5.996,49.388,
1646070453.2938302,5.996,49.388,
1646070453.4941332,5.771,48.85,
1646070453.6944408,5.771,49.388,
1646070453.8947482,5.771,49.388,
1646070454.095054,5.771,49.388,
1646070454.295373,5.771,49.388,
1646070454.4956717,6.046,49.388,
1646070454.6959934,6.046,49.388,
1646070454.8962905,6.046,49.388,
1646070455.096599,6.046,49.388,
1646070455.296926,6.046,49.388,
1646070455.4972188,5.87,48.85,
1646070455.697502,5.87,49.388,
1646070455.8977993,5.87,49.388,
1646070456.098106,5.87,48.85,
1646070456.2984288,5.87,49.388,
1646070456.4987419,5.641,49.388,
1646070456.6990263,5.641,49.388,
1646070456.8993385,5.641,49.388,
1646070457.09962,5.641,48.85,
1646070457.2999089,5.641,49.388,
1646070457.5001907,6.088,49.388,
1646070457.7004907,6.088,49.388,
1646070457.900787,6.088,49.388,
1646070458.1011145,6.088,49.388,
1646070458.3014433,6.088,49.388,
1646070458.5017657,5.63,48.85,
1646070458.7020724,5.63,49.388,
1646070458.902375,5.63,49.388,
1646070459.1026824,5.63,49.388,
1646070459.3029885,5.63,48.312,
