time_stamp, total_power, cpu_temp,
1646075684.484645,5.79,47.774,
1646075684.6849258,5.79,48.312,
1646075684.8852181,5.79,48.312,
1646075685.0854983,5.79,48.312,
1646075685.2858615,5.79,48.312,
1646075685.4861743,5.79,48.312,
1646075685.6865213,5.79,48.312,
1646075685.886806,5.79,48.312,
1646075686.0870962,5.79,47.774,
1646075686.2873778,5.79,47.774,
1646075686.4876788,5.76,48.312,
1646075686.6879861,5.76,48.312,
1646075686.8882885,5.76,47.774,
1646075687.0885746,5.76,47.774,
1646075687.288895,5.76,48.312,
1646075687.489215,5.733,48.312,
1646075687.689497,5.733,48.312,
1646075687.8898387,5.733,48.312,
1646075688.0901277,5.733,47.774,
1646075688.2904143,5.733,48.312,
1646075688.49074,5.733,47.774,
1646075688.6910365,5.733,48.312,
1646075688.8913298,5.733,48.312,
1646075689.0916142,5.733,48.312,
1646075689.2919343,5.733,48.312,
1646075689.4922364,5.733,48.312,
1646075689.692545,5.752,48.312,
1646075689.892865,5.752,48.312,
1646075690.0931818,5.752,48.312,
1646075690.2934668,5.752,47.236,
1646075690.4937825,5.76,48.312,
1646075690.6940782,5.76,47.774,
1646075690.8943756,5.76,48.312,
1646075691.0946524,5.76,48.312,
1646075691.2950518,5.76,48.312,
1646075691.4953396,5.779,47.774,
1646075691.695649,5.779,47.774,
1646075691.8959355,5.779,47.774,
1646075692.0962274,5.779,47.774,
1646075692.2965152,5.779,47.236,
1646075692.4968336,5.813,48.312,
1646075692.697141,5.813,48.312,
1646075692.8974173,5.813,48.312,
1646075693.0976996,5.813,48.312,
1646075693.2980008,5.813,48.312,
1646075693.4983034,6.443,48.312,
1646075693.6985838,6.443,48.312,
1646075693.898884,6.443,48.85,
1646075694.0991542,6.443,48.85,
1646075694.2993617,6.443,48.312,
1646075694.4996295,6.454,49.388,
1646075694.699928,6.454,48.85,
1646075694.9002514,6.454,48.312,
1646075695.1005309,6.454,48.85,
1646075695.3008313,6.454,49.388,
1646075695.5011272,6.443,49.388,
1646075695.70142,6.443,48.312,
1646075695.9017475,6.443,49.388,
1646075696.102048,6.443,49.388,
1646075696.3023605,6.443,49.388,
1646075696.5026507,6.443,49.388,
1646075696.7029524,6.443,49.388,
1646075696.9032423,6.443,48.85,
1646075697.1035564,6.443,49.388,
1646075697.3038487,6.443,49.388,
1646075697.5041366,6.443,48.85,
1646075697.7044377,6.412,49.388,
1646075697.904718,6.412,49.388,
1646075698.105011,6.412,49.388,
1646075698.305297,6.412,49.388,
1646075698.5055835,6.458,49.926,
1646075698.705883,6.458,49.388,
