time_stamp, total_power, cpu_temp,
1648575163.1171582,5.023,45.084,
1648575163.317454,5.023,45.084,
1648575163.5177436,5.111,44.546,
1648575163.7180743,5.111,45.084,
1648575163.9183693,5.111,44.546,
1648575164.118702,5.111,45.084,
1648575164.3190422,5.111,45.084,
1648575164.519368,5.088,45.084,
1648575164.7196867,5.088,45.084,
1648575164.9199953,5.088,44.546,
1648575165.1203425,5.088,45.084,
1648575165.320651,5.088,45.084,
1648575165.5209885,5.088,45.084,
1648575165.7213004,4.989,45.084,
1648575165.9216156,4.989,45.084,
1648575166.121927,4.989,44.546,
1648575166.3222232,4.989,45.084,
1648575166.522522,5.023,45.084,
1648575166.7228065,5.023,45.084,
1648575166.9231184,5.023,45.084,
1648575167.123414,5.023,45.084,
1648575167.3237562,5.023,45.084,
1648575167.5240812,5.092,45.084,
1648575167.7244318,5.092,44.546,
1648575167.9247088,5.092,44.546,
1648575168.12507,5.092,44.546,
1648575168.3253577,5.092,45.084,
1648575168.525677,5.073,45.084,
1648575168.7260723,5.073,45.084,
1648575168.9264123,5.073,45.084,
1648575169.1267185,5.073,45.084,
1648575169.3270288,5.073,45.084,
1648575169.5273695,5.012,45.084,
1648575169.7276862,5.012,45.084,
1648575169.9279842,5.012,45.084,
1648575170.1283104,5.012,44.546,
1648575170.3286512,5.012,44.546,
1648575170.5289662,5.08,45.084,
1648575170.7293453,5.08,44.546,
1648575170.9296403,5.08,45.084,
1648575171.12995,5.08,44.546,
1648575171.3302517,5.08,44.546,
1648575171.5305662,5.103,44.546,
1648575171.7309074,5.103,45.084,
1648575171.931253,5.103,45.084,
1648575172.131584,5.103,45.084,
1648575172.3318987,5.103,45.084,
1648575172.5322244,5.092,45.084,
1648575172.732542,5.092,44.546,
1648575172.9328473,5.092,45.084,
1648575173.133164,5.092,44.008,
1648575173.3334782,5.092,44.546,
1648575173.5338001,5.092,45.084,
1648575173.7340984,5.092,44.546,
1648575173.9344192,5.092,45.084,
1648575174.1347418,5.092,45.084,
1648575174.3350427,5.092,44.546,
1648575174.535331,5.092,45.084,
1648575174.7356308,5.092,45.084,
1648575174.936116,5.092,44.546,
1648575175.1365168,5.092,45.084,
1648575175.3369513,5.092,45.084,
1648575175.5372627,5.092,45.084,
1648575175.7375913,5.092,44.546,
1648575175.9378734,5.092,44.546,
1648575176.1381645,5.092,45.084,
1648575176.3384786,5.092,44.008,
1648575176.5388436,5.092,44.546,
1648575176.7391613,5.092,45.084,
1648575176.9394753,5.092,45.084,
1648575177.1398091,5.092,45.084,
1648575177.3401504,5.092,45.084,
1648575177.5404947,5.092,44.546,
1648575177.7408898,5.092,45.084,
1648575177.9412284,5.038,45.084,
1648575178.141632,5.038,45.084,
1648575178.3419433,5.038,45.084,
1648575178.542302,5.038,45.084,
1648575178.742594,5.103,45.084,
1648575178.9428926,5.103,45.084,
1648575179.1432185,5.103,45.084,
1648575179.3435307,5.103,44.546,
1648575179.5438328,5.057,45.084,
1648575179.7441244,5.057,45.084,
1648575179.94444,5.057,45.084,
1648575180.1447325,5.057,45.084,
1648575180.3450294,5.057,44.008,
1648575180.5453498,5.054,45.084,
1648575180.745725,5.054,45.084,
1648575180.9461164,5.054,44.546,
1648575181.1464558,5.054,44.546,
1648575181.3468027,5.054,45.084,
1648575181.5471294,5.034,44.546,
1648575181.7474353,5.034,45.084,
1648575181.9477744,5.034,45.084,
1648575182.1480744,5.034,45.084,
1648575182.3483672,5.034,45.084,
1648575182.5486941,5.015,45.084,
1648575182.749018,5.015,45.084,
1648575182.9493465,5.015,45.084,
1648575183.1496487,5.015,44.008,
1648575183.3499966,5.015,45.084,
1648575183.5503159,4.977,45.084,
1648575183.7506554,4.977,45.084,
1648575183.9509442,4.977,45.084,
1648575184.1512983,4.977,44.546,
1648575184.351679,4.977,44.546,
1648575184.5520067,5.073,45.084,
1648575184.7523592,5.073,45.084,
1648575184.9526799,5.073,45.084,
1648575185.1529605,5.073,45.084,
1648575185.3532643,5.073,45.084,
1648575185.5535536,5.046,45.084,
1648575185.7538612,5.046,45.084,
1648575185.9541726,5.046,44.546,
1648575186.1545262,5.046,45.084,
1648575186.35488,5.046,45.084,
1648575186.5552125,5.057,45.084,
1648575186.7555828,5.057,45.084,
1648575186.955896,5.057,45.084,
1648575187.1562338,5.057,45.084,
1648575187.356534,5.057,45.084,
1648575187.5568438,5.076,44.546,
1648575187.7571642,5.076,45.084,
1648575187.957479,5.076,45.084,
1648575188.1577883,5.076,45.084,
1648575188.3581016,5.076,45.084,
1648575188.558458,5.084,45.084,
1648575188.7587948,5.084,45.084,
1648575188.959147,5.084,44.546,
1648575189.1594417,5.084,45.084,
1648575189.359751,5.084,45.084,
1648575189.5600624,5.046,44.546,
1648575189.7603366,5.046,45.084,
1648575189.9606519,5.046,45.084,
1648575190.160965,5.046,45.084,
1648575190.3613517,5.046,44.546,
1648575190.561652,4.989,44.546,
1648575190.7620032,4.989,45.622,
1648575190.9623,4.989,45.084,
1648575191.162586,4.989,45.084,
1648575191.3629076,4.989,44.008,
1648575191.5632892,5.015,45.084,
1648575191.7635832,5.015,45.084,
1648575191.9639034,5.015,44.546,
1648575192.164227,5.015,44.546,
1648575192.3645399,5.015,45.084,
1648575192.5648293,5.015,45.084,
1648575192.7652051,5.015,45.084,
1648575192.965546,5.015,44.546,
1648575193.1659873,5.015,45.084,
1648575193.3662999,5.015,45.084,
1648575193.5665956,5.015,45.084,
1648575193.7669253,5.015,45.084,
1648575193.967419,5.015,45.084,
1648575194.1677206,5.057,45.084,
1648575194.3680482,5.057,44.546,
1648575194.5683427,5.084,44.546,
1648575194.7686138,5.084,45.084,
1648575194.9689236,5.084,44.546,
1648575195.1692848,5.084,45.084,
1648575195.3695753,5.084,44.546,
1648575195.569855,4.752,45.084,
1648575195.7701504,4.752,45.084,
1648575195.9704545,4.752,44.546,
1648575196.170791,4.752,45.084,
1648575196.3711097,4.752,44.008,
1648575196.5714498,4.515,44.546,
1648575196.771733,4.515,45.084,
1648575196.9720585,4.515,44.546,
1648575197.172332,4.515,44.546,
1648575197.3726206,4.515,45.084,
1648575197.5730178,4.515,44.008,
1648575197.773306,4.66,44.008,
1648575197.9738855,4.66,44.008,
1648575198.174182,4.66,44.008,
1648575198.3744926,4.66,44.008,
1648575198.5748572,4.905,44.546,
1648575198.775188,4.905,44.008,
1648575198.9754906,4.905,44.008,
1648575199.17578,4.905,44.008,
1648575199.3761039,4.905,45.084,
1648575199.5764048,4.958,44.546,
1648575199.776699,4.958,44.008,
1648575199.977043,4.958,44.546,
1648575200.1773493,4.958,44.546,
1648575200.3776424,4.958,45.084,
1648575200.5779557,5.061,44.008,
1648575200.778284,5.061,45.084,
1648575200.9786696,5.061,44.008,
1648575201.178983,5.061,44.008,
1648575201.3793104,5.061,44.008,
1648575201.5795922,5.046,44.008,
1648575201.7798853,5.046,44.546,
1648575201.9802213,5.046,44.008,
1648575202.1805282,5.046,44.546,
1648575202.3808439,5.046,44.546,
1648575202.5811546,5.031,44.546,
1648575202.7814925,5.031,44.008,
1648575202.9818518,5.031,44.008,
1648575203.1821835,5.031,44.546,
1648575203.3825686,5.031,44.546,
1648575203.582853,5.031,44.008,
1648575203.7831867,5.084,44.546,
1648575203.9835231,5.084,45.084,
1648575204.1838639,5.084,44.546,
1648575204.3841503,5.084,44.008,
1648575204.5844865,5.05,45.084,
1648575204.7848315,5.05,45.084,
1648575204.985217,5.05,44.546,
1648575205.1855817,5.05,44.546,
1648575205.3859365,5.05,45.084,
1648575205.5862672,5.046,44.008,
1648575205.786581,5.046,45.084,
1648575205.9868839,5.046,45.084,
1648575206.1871774,5.046,45.084,
1648575206.387576,5.046,44.008,
1648575206.587887,5.038,45.084,
1648575206.7882137,5.038,45.084,
1648575206.9885256,5.038,44.546,
1648575207.188842,5.038,45.084,
1648575207.3891392,5.038,45.084,
1648575207.5893452,5.038,45.084,
1648575207.789651,4.981,44.546,
1648575207.9899552,4.981,44.546,
1648575208.1903114,4.981,44.546,
1648575208.3906772,4.981,45.084,
1648575208.5910113,5.027,44.546,
1648575208.7913442,5.027,44.546,
1648575208.9916756,5.027,45.084,
1648575209.1919954,5.027,44.008,
1648575209.3923063,5.027,44.546,
1648575209.5925925,5.027,44.546,
1648575209.7929053,5.027,45.084,
1648575209.9932594,5.027,44.546,
1648575210.1936176,5.027,44.008,
1648575210.3939838,5.027,44.546,
1648575210.5943165,5.027,45.084,
1648575210.794625,5.027,44.546,
1648575210.9949145,5.027,45.084,
1648575211.1952538,4.962,44.008,
1648575211.3955708,4.962,44.546,
1648575211.5958912,4.962,44.546,
1648575211.796193,5.023,45.084,
1648575211.996511,5.023,45.084,
1648575212.1968532,5.023,45.084,
1648575212.397173,5.023,44.546,
1648575212.5974982,5.015,45.084,
1648575212.7978916,5.015,45.084,
1648575212.9983318,5.015,45.084,
1648575213.1986713,5.015,45.084,
1648575213.3989785,5.015,44.546,
1648575213.599301,5.034,45.084,
1648575213.7995946,5.034,45.084,
1648575213.9999032,5.034,44.008,
1648575214.2001777,5.034,45.084,
1648575214.4004838,5.034,44.546,
1648575214.6007752,5.034,44.546,
1648575214.8010695,5.034,45.084,
1648575215.001371,5.034,45.084,
1648575215.2016482,5.034,45.084,
1648575215.4020174,5.034,44.546,
1648575215.6023438,5.034,45.084,
1648575215.8026352,5.038,45.084,
1648575216.0029464,5.038,45.084,
1648575216.2032468,5.038,45.084,
1648575216.4035876,5.038,44.008,
1648575216.6038918,5.092,45.084,
1648575216.8042014,5.092,44.008,
1648575217.0045302,5.092,45.084,
1648575217.2048619,5.092,45.084,
1648575217.4051874,5.092,44.546,
1648575217.6055753,5.042,44.008,
1648575217.8059106,5.042,45.084,
1648575218.0063357,5.042,45.084,
1648575218.2066798,5.042,45.084,
1648575218.4070084,5.042,44.546,
1648575218.6073318,5.015,44.008,
1648575218.8076797,5.015,44.008,
1648575219.0079708,5.015,44.008,
1648575219.2082632,5.015,45.084,
1648575219.4085658,5.015,44.546,
1648575219.6088822,5.054,45.084,
1648575219.809205,5.054,45.084,
1648575220.0095007,5.054,44.008,
1648575220.2097816,5.054,44.546,
1648575220.4101112,5.054,44.546,
1648575220.6104403,4.989,44.546,
1648575220.810759,4.989,45.084,
1648575221.0110512,4.989,45.084,
